SEASON_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_ID
2007-08,Aaron Brooks,HOU,51,607.7283333333334,93,225,0.413,36,109,0.33,42,49,0.857,13,43,56,87,13,5,44,69,264,201166
2007-08,Aaron Gray,CHI,61,613.0966666666667,103,204,0.505,0,1,0.0,56,99,0.566,70,98,168,41,21,16,57,117,262,201189
2007-08,Aaron Williams,LAC,30,296.975,27,55,0.491,0,0,0.0,14,18,0.778,15,46,61,9,12,15,13,44,68,1425
2007-08,Acie Law,ATL,56,865.36,95,237,0.401,7,34,0.206,38,48,0.792,12,45,57,113,29,0,56,73,235,201151
2007-08,Adonal Foyle,ORL,82,773.7616666666667,70,153,0.458,0,0,0.0,16,34,0.471,71,137,208,18,16,45,32,94,156,1502
2007-08,Adrian Griffin,SEA,35,306.9683333333333,30,76,0.395,0,0,0.0,5,9,0.556,28,31,59,27,17,2,21,27,65,1559
2007-08,Al Harrington,GSW,81,2190.2516666666666,401,923,0.434,153,408,0.375,147,190,0.774,107,332,439,132,74,16,90,266,1102,1733
2007-08,Al Horford,ATL,81,2539.92,333,668,0.499,0,5,0.0,155,212,0.731,248,537,785,124,60,76,137,267,821,201143
2007-08,Al Jefferson,MIN,82,2918.895,721,1441,0.5,0,5,0.0,284,394,0.721,308,603,911,117,74,119,167,222,1726,2744
2007-08,Al Thornton,LAC,79,2157.825,374,871,0.429,43,130,0.331,214,288,0.743,98,260,358,98,46,43,128,195,1005,201154
2007-08,Alando Tucker,PHX,6,47.96666666666667,8,22,0.364,1,4,0.25,5,6,0.833,4,4,8,0,0,1,0,2,22,201169
2007-08,Alexander Johnson,MIA,43,548.6416666666667,61,125,0.488,0,0,0.0,57,83,0.687,32,62,94,13,13,10,42,80,179,200792
2007-08,Allen Iverson,DEN,82,3424.0066666666667,712,1556,0.458,95,275,0.345,645,797,0.809,47,196,243,586,160,12,245,109,2164,947
2007-08,Alonzo Mourning,MIA,25,389.28,52,95,0.547,0,0,0.0,45,76,0.592,34,59,93,7,4,42,25,56,149,297
2007-08,Amar'e Stoudemire,PHX,79,2676.758333333333,714,1211,0.59,5,31,0.161,556,691,0.805,178,541,719,118,64,163,174,294,1989,2405
2007-08,Amir Johnson,DET,62,763.97,92,165,0.558,0,0,0.0,37,55,0.673,87,148,235,29,24,82,39,141,221,101161
2007-08,Anderson Varejao,CLE,48,1319.28,136,295,0.461,0,2,0.0,49,82,0.598,134,265,399,53,37,26,59,134,321,2760
2007-08,Andray Blatche,WAS,82,1673.96,254,536,0.474,3,13,0.231,107,154,0.695,164,261,425,92,53,114,112,258,618,101154
2007-08,Andre Barrett,LAC,4,25.291666666666668,2,5,0.4,1,3,0.333,1,2,0.5,0,1,1,7,0,0,1,1,6,2857
2007-08,Andre Brown,MEM,33,286.29,39,78,0.5,0,0,0.0,22,49,0.449,37,55,92,8,7,4,14,38,100,2810
2007-08,Andre Iguodala,PHI,82,3241.9166666666665,582,1277,0.456,101,307,0.329,365,506,0.721,85,361,446,391,171,49,214,187,1630,2738
2007-08,Andre Miller,PHI,82,3015.875,569,1156,0.492,3,34,0.088,257,333,0.772,95,229,324,565,105,6,206,181,1398,1889
2007-08,Andre Owens,IND,31,391.99333333333334,40,107,0.374,18,40,0.45,25,34,0.735,13,34,47,47,13,3,24,37,123,101261
2007-08,Andrea Bargnani,TOR,78,1860.8583333333333,280,725,0.386,90,261,0.345,142,169,0.84,50,238,288,89,23,37,88,211,792,200745
2007-08,Andrei Kirilenko,UTA,72,2217.195,275,544,0.506,44,116,0.379,198,257,0.77,121,218,339,285,86,109,140,165,792,1905
2007-08,Andres Nocioni,CHI,82,2020.295,379,877,0.432,126,346,0.364,196,243,0.807,48,294,342,95,25,43,133,245,1080,2804
