SEASON_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_ID
2012-13,A.J. Price,WAS,57,1278.1633333333334,161,413,0.39,70,200,0.35,49,62,0.79,20,94,114,205,33,3,64,73,441,201985
2012-13,Aaron Brooks,HOU,53,996.7816666666666,143,316,0.453,50,134,0.373,40,52,0.769,13,67,80,114,30,10,67,94,376,201166
2012-13,Aaron Gray,TOR,42,513.3416666666667,48,90,0.533,0,0,0.0,23,44,0.523,48,85,133,33,7,5,36,85,119,201189
2012-13,Al Harrington,ORL,10,118.85833333333333,20,57,0.351,8,30,0.267,3,4,0.75,6,21,27,10,4,1,7,18,51,1733
2012-13,Al Horford,ATL,74,2756.6783333333333,576,1060,0.543,3,6,0.5,134,208,0.644,195,562,757,240,78,78,147,163,1289,201143
2012-13,Al Jefferson,UTA,78,2578.045,611,1236,0.494,2,17,0.118,167,217,0.77,156,564,720,164,80,89,105,170,1391,2744
2012-13,Al-Farouq Aminu,NOH,76,2066.161666666667,225,474,0.475,4,19,0.211,101,137,0.737,139,446,585,103,92,51,116,153,555,202329
2012-13,Alan Anderson,TOR,65,1494.995,236,616,0.383,95,285,0.333,126,147,0.857,34,114,148,103,48,7,80,131,693,101187
2012-13,Alec Burks,UTA,64,1136.6033333333332,163,388,0.42,33,92,0.359,92,129,0.713,37,108,145,92,35,13,74,114,451,202692
2012-13,Alexey Shved,MIN,77,1839.5783333333334,236,635,0.372,85,288,0.295,108,150,0.72,41,134,175,286,54,27,147,117,665,203144
2012-13,Alonzo Gee,CLE,82,2540.5266666666666,305,744,0.41,69,219,0.315,163,205,0.795,75,245,320,133,107,29,132,199,842,202087
2012-13,Amar'e Stoudemire,NYK,29,681.9416666666667,154,267,0.577,0,0,0.0,105,130,0.808,60,85,145,13,10,21,50,89,413,2405
2012-13,Amir Johnson,TOR,81,2324.81,336,606,0.554,5,13,0.385,136,187,0.727,227,384,611,122,81,110,117,301,813,101161
2012-13,Anderson Varejao,CLE,25,900.9,138,289,0.478,0,5,0.0,77,102,0.755,138,223,361,84,37,14,44,68,353,2760
2012-13,Andray Blatche,BKN,82,1555.1783333333333,346,676,0.512,3,22,0.136,148,216,0.685,161,256,417,85,86,54,123,163,843,101154
2012-13,Andre Drummond,DET,60,1242.6733333333334,208,342,0.608,1,2,0.5,59,159,0.371,169,288,457,30,59,95,57,144,476,203083
2012-13,Andre Iguodala,DEN,80,2778.8716666666664,396,879,0.451,91,287,0.317,155,270,0.574,82,341,423,433,139,52,206,127,1038,2738
2012-13,Andre Miller,DEN,82,2151.1216666666664,303,632,0.479,17,64,0.266,163,194,0.84,60,178,238,484,73,11,172,159,786,1889
2012-13,Andrea Bargnani,TOR,35,1002.4733333333334,170,426,0.399,38,123,0.309,65,77,0.844,26,102,128,38,21,23,54,64,443,200745
2012-13,Andrei Kirilenko,MIN,64,2033.92,284,560,0.507,35,120,0.292,188,250,0.752,102,260,362,177,96,62,119,82,791,1905
2012-13,Andrew Bogut,GSW,32,785.7016666666667,83,184,0.451,1,1,1.0,19,38,0.5,68,177,245,67,20,55,35,85,186,101106
2012-13,Andrew Goudelock,LAL,1,6.2,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,202726
2012-13,Andrew Nicholson,ORL,75,1249.4916666666666,256,486,0.527,0,0,0.0,75,94,0.798,69,189,258,44,24,32,79,133,587,203094
2012-13,Andris Biedrins,GSW,53,495.2083333333333,10,21,0.476,0,0,0.0,4,13,0.308,34,119,153,14,15,42,14,101,24,2740
2012-13,Antawn Jamison,LAL,76,1635.5916666666667,267,575,0.464,84,233,0.361,94,136,0.691,109,253,362,50,30,22,53,124,712,1712
2012-13,Anthony Davis,NOH,64,1845.9516666666666,349,676,0.516,0,6,0.0,169,225,0.751,165,357,522,63,75,112,89,158,867,203076
2012-13,Anthony Morrow,DAL,41,383.045,64,145,0.441,16,43,0.372,20,22,0.909,11,19,30,13,13,1,8,43,164,201627
2012-13,Anthony Randolph,DEN,39,328.9033333333333,56,114,0.491,0,8,0.0,31,45,0.689,29,66,95,12,19,21,37,41,143,201576
2012-13,Anthony Tolliver,ATL,62,962.9266666666666,82,216,0.38,45,133,0.338,44,51,0.863,31,124,155,32,15,12,36,66,253,201229
2012-13,Arnett Moultrie,PHI,47,541.6583333333333,78,134,0.582,0,0,0.0,18,28,0.643,76,69,145,10,17,10,19,43,174,203102
2012-13,Aron Baynes,SAS,16,141.355,18,36,0.5,0,1,0.0,7,12,0.583,12,20,32,5,1,6,11,23,43,203382
2012-13,Arron Afflalo,ORL,64,2306.766666666667,397,905,0.439,72,240,0.3,191,223,0.857,29,210,239,206,40,11,138,137,1057,201167
2012-13,Austin Daye,MEM,55,675.6666666666666,90,208,0.433,41,98,0.418,26,34,0.765,16,107,123,42,14,22,29,82,247,201948
2012-13,Austin Rivers,NOH,61,1417.5333333333333,145,390,0.372,28,86,0.326,59,108,0.546,16,93,109,127,26,9,74,122,377,203085
2012-13,Avery Bradley,BOS,50,1434.635,192,478,0.402,40,126,0.317,37,49,0.755,30,81,111,104,64,19,72,129,461,202340
2012-13,Ben Gordon,CHA,75,1560.0766666666666,310,760,0.408,113,292,0.387,107,127,0.843,18,112,130,141,35,16,136,134,840,2732
2012-13,Ben Hansbrough,IND,28,200.3,15,45,0.333,6,23,0.261,21,27,0.778,2,16,18,21,7,2,18,23,57,203162
2012-13,Beno Udrih,ORL,66,1456.7133333333334,210,476,0.441,34,102,0.333,84,103,0.816,34,107,141,302,41,3,108,90,538,2757
2012-13,Bernard James,DAL,46,457.0416666666667,53,103,0.515,0,2,0.0,25,41,0.61,52,79,131,6,12,38,18,64,131,203108
2012-13,Bismack Biyombo,CHA,80,2186.201666666667,156,346,0.451,0,0,0.0,74,142,0.521,194,388,582,35,28,143,82,195,386,202687
2012-13,Blake Griffin,LAC,80,2598.4083333333333,577,1072,0.538,5,28,0.179,281,426,0.66,186,476,662,299,97,50,185,231,1440,201933
2012-13,Boris Diaw,SAS,75,1708.71,179,332,0.539,30,78,0.385,47,65,0.723,66,188,254,180,52,27,84,143,435,2564
2012-13,Bradley Beal,WAS,56,1744.6716666666666,282,687,0.41,91,236,0.386,125,159,0.786,43,168,211,137,50,29,90,113,780,203078
2012-13,Brandan Wright,DAL,64,1148.6716666666666,241,404,0.597,0,3,0.0,59,96,0.615,85,175,260,38,26,76,34,78,541,201148
2012-13,Brandon Bass,BOS,81,2239.5116666666668,286,589,0.486,0,2,0.0,129,150,0.86,129,296,425,84,44,64,80,188,701,101138
2012-13,Brandon Jennings,MIL,80,2896.491666666667,497,1247,0.399,173,461,0.375,230,281,0.819,59,187,246,521,125,10,203,155,1397,201943
2012-13,Brandon Knight,DET,75,2365.9166666666665,357,878,0.407,120,327,0.367,165,225,0.733,54,193,247,303,58,8,205,157,999,202688
2012-13,Brandon Roy,MIN,5,121.86,11,35,0.314,0,9,0.0,7,10,0.7,3,11,14,23,3,0,7,5,29,200750
2012-13,Brandon Rush,GSW,2,25.348333333333333,6,9,0.667,0,2,0.0,2,3,0.667,0,1,1,2,0,0,3,5,14,201575
2012-13,Brendan Haywood,CHA,61,1162.085,93,216,0.431,0,1,0.0,30,66,0.455,125,165,290,29,16,49,50,125,216,2217
2012-13,Brian Roberts,NOH,78,1323.7483333333332,213,511,0.417,59,153,0.386,70,77,0.909,17,80,97,219,37,3,71,108,555,203148
2012-13,Brook Lopez,BKN,74,2253.0316666666668,570,1094,0.521,0,1,0.0,297,392,0.758,208,304,512,70,33,154,131,152,1437,201572
2012-13,Byron Mullens,CHA,53,1427.865,217,563,0.385,66,208,0.317,64,99,0.646,71,266,337,81,34,32,74,110,564,201957
2012-13,CJ Miles,CLE,65,1363.64,255,614,0.415,126,328,0.384,93,107,0.869,24,150,174,63,49,17,69,138,729,101139
2012-13,CJ Watson,BKN,80,1521.05,192,459,0.418,88,214,0.411,71,91,0.78,38,107,145,161,66,12,69,123,543,201228
2012-13,Carl Landry,GSW,81,1875.74,325,602,0.54,1,3,0.333,223,273,0.817,180,303,483,65,35,31,115,190,874,201171
2012-13,Carlos Boozer,CHI,79,2546.358333333333,544,1140,0.477,0,2,0.0,193,264,0.731,175,596,771,179,66,28,176,239,1281,2430
2012-13,Carlos Delfino,HOU,67,1689.48,251,620,0.405,158,421,0.375,48,56,0.857,18,202,220,135,68,9,72,114,708,2568
2012-13,Carmelo Anthony,NYK,67,2481.8533333333335,669,1489,0.449,157,414,0.379,425,512,0.83,134,326,460,171,52,32,175,205,1920,2546
2012-13,Caron Butler,LAC,78,1879.3833333333334,305,720,0.424,128,330,0.388,75,90,0.833,41,182,223,78,51,11,72,139,813,2406
2012-13,Cartier Martin,WAS,41,693.8733333333333,96,252,0.381,58,146,0.397,20,28,0.714,11,89,100,20,19,6,32,58,270,201858
2012-13,Chandler Parsons,HOU,76,2758.3766666666666,456,939,0.486,152,395,0.385,113,155,0.729,79,325,404,269,75,32,147,148,1177,202718
2012-13,Charles Hayes,SAC,74,1209.0666666666666,84,190,0.442,0,1,0.0,30,48,0.625,113,186,299,112,31,18,44,114,198,101236
2012-13,Charles Jenkins,PHI,59,440.83166666666665,49,121,0.405,1,2,0.5,12,22,0.545,8,24,32,44,15,2,21,22,111,202724
2012-13,Charlie Villanueva,DET,69,1091.8633333333332,175,464,0.377,90,259,0.347,27,49,0.551,49,192,241,54,31,39,39,96,467,101111
2012-13,Chase Budinger,MIN,23,507.57666666666665,79,191,0.414,26,81,0.321,32,42,0.762,15,56,71,25,14,7,23,29,216,201978
2012-13,Chauncey Billups,LAC,22,418.3,53,132,0.402,33,90,0.367,45,48,0.938,2,30,32,49,12,1,26,25,184,1497
2012-13,Chris Andersen,MIA,42,624.47,71,123,0.577,2,3,0.667,63,93,0.677,57,115,172,17,16,44,24,89,207,2365
2012-13,Chris Bosh,MIA,74,2454.1,485,907,0.535,21,74,0.284,241,302,0.798,131,370,501,123,66,101,128,168,1232,2547
2012-13,Chris Copeland,NYK,56,861.6216666666667,182,380,0.479,59,140,0.421,63,83,0.759,34,85,119,27,16,12,50,104,486,203142
2012-13,Chris Douglas-Roberts,DAL,6,63.065,5,14,0.357,0,4,0.0,7,10,0.7,0,5,5,4,2,0,1,4,17,201604
2012-13,Chris Duhon,LAL,46,820.0416666666666,47,123,0.382,33,91,0.363,6,13,0.462,11,57,68,133,20,1,40,56,133,2768
2012-13,Chris Johnson,MIN,30,284.215,48,75,0.64,0,0,0.0,21,34,0.618,20,40,60,8,7,28,13,49,117,202419
2012-13,Chris Johnson,MEM,8,102.10166666666667,11,25,0.44,6,18,0.333,1,2,0.5,5,6,11,2,4,0,3,5,29,203187
2012-13,Chris Kaman,DAL,66,1362.9766666666667,313,617,0.507,0,1,0.0,67,85,0.788,97,275,372,51,29,52,103,141,693,2549
2012-13,Chris Paul,LAC,70,2334.8866666666668,412,856,0.481,76,232,0.328,286,323,0.885,53,209,262,678,169,10,159,143,1186,101108
