SEASON_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_ID
1997-98,A.C. Green,DAL,82,2647.175,242,534,0.453,0,4,0.0,116,162,0.716,219,449,668,123,78,27,68,156,600,920
1997-98,Aaron McKie,PHI,81,1814.485,139,381,0.365,12,63,0.19,42,55,0.764,58,173,231,175,101,13,76,164,332,243
1997-98,Aaron Williams,SEA,65,756.9116666666666,116,221,0.525,0,1,0.0,66,85,0.776,49,99,148,14,19,38,50,118,298,1425
1997-98,Adam Keefe,UTA,80,2047.0916666666667,229,424,0.54,0,0,0.0,162,200,0.81,179,259,438,89,52,24,71,172,620,228
1997-98,Adonal Foyle,GSW,55,657.3683333333333,69,170,0.406,0,1,0.0,27,62,0.435,73,111,184,14,13,52,50,94,165,1502
1997-98,Adrian Caldwell,DAL,1,2.716666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,154
1997-98,Alan Henderson,ATL,69,2006.3433333333332,365,753,0.485,3,6,0.5,253,388,0.652,200,242,442,73,40,36,110,175,986,673
1997-98,Allan Houston,NYK,82,2849.3533333333335,571,1276,0.447,82,213,0.385,285,335,0.851,43,231,274,212,63,24,200,207,1509,275
1997-98,Allen Iverson,PHI,80,3152.173333333333,649,1407,0.461,70,235,0.298,390,535,0.729,86,210,296,494,176,25,244,200,1758,947
1997-98,Alonzo Mourning,MIA,58,1939.3166666666666,404,733,0.551,0,0,0.0,309,465,0.665,194,365,559,52,40,130,179,208,1117,297
1997-98,Alton Lister,POR,7,43.48833333333334,3,8,0.375,0,0,0.0,0,0,0.0,2,9,11,1,1,1,2,12,6,175
1997-98,Alvin Williams,TOR,54,1067.4716666666666,125,282,0.443,9,28,0.321,65,90,0.722,24,57,81,103,38,3,58,79,324,1541
1997-98,Andrew DeClercq,BOS,81,1522.1866666666667,169,340,0.497,0,1,0.0,101,168,0.601,180,212,392,59,85,49,84,276,439,692
1997-98,Andrew Lang,MIL,57,692.525,54,143,0.378,0,1,0.0,44,57,0.772,56,97,153,16,18,27,33,101,152,457
1997-98,Anfernee Hardaway,ORL,19,628.77,103,273,0.377,15,50,0.3,90,118,0.763,8,68,76,68,28,15,46,45,311,358
1997-98,Anthony Bowie,NYK,27,221.46166666666667,32,60,0.533,3,5,0.6,8,9,0.889,9,17,26,11,6,2,8,25,75,194
1997-98,Anthony Goldwire,DEN,82,2209.32,269,635,0.424,63,164,0.384,150,186,0.806,40,107,147,277,86,7,84,149,751,924
1997-98,Anthony Johnson,SAC,77,2261.665,226,609,0.371,42,128,0.328,80,110,0.727,51,120,171,329,64,6,120,188,574,1533
1997-98,Anthony Mason,CHH,81,3147.43,389,764,0.509,0,4,0.0,261,402,0.649,177,649,826,342,68,18,146,182,1039,193
1997-98,Anthony Miller,ATL,37,228.43333333333334,29,52,0.558,0,0,0.0,21,39,0.538,30,40,70,3,15,3,14,41,79,292
1997-98,Anthony Parker,PHI,37,195.00166666666667,25,63,0.397,9,28,0.321,13,20,0.65,8,18,26,19,11,3,11,17,72,1515
1997-98,Anthony Peeler,MIN,38,1194.3,190,420,0.452,53,125,0.424,36,47,0.766,37,86,123,137,61,6,51,97,469,324
1997-98,Antoine Carr,UTA,66,1082.9683333333332,151,325,0.465,0,0,0.0,76,98,0.776,42,89,131,48,11,53,48,195,378,156
1997-98,Antoine Walker,BOS,82,3271.3283333333334,722,1705,0.423,91,292,0.312,305,473,0.645,270,566,836,273,142,60,292,262,1840,952
1997-98,Antonio Daniels,VAN,74,1952.7683333333334,228,548,0.416,11,52,0.212,112,170,0.659,22,121,143,334,55,10,164,88,579,1498
1997-98,Antonio Davis,IND,82,2200.8033333333333,254,528,0.481,0,3,0.0,277,398,0.696,192,368,560,61,45,72,103,233,785,213
1997-98,Antonio Lang,MIA,6,29.833333333333332,3,5,0.6,0,0,0.0,6,8,0.75,2,3,5,1,2,0,4,3,12,226
1997-98,Antonio McDyess,PHX,81,2434.8866666666668,497,927,0.536,0,2,0.0,231,329,0.702,206,407,613,106,100,135,142,290,1225,686
1997-98,Armen Gilliam,MIL,82,2115.6766666666667,327,676,0.484,0,4,0.0,267,333,0.802,146,293,439,104,65,37,148,177,921,288
1997-98,Arvydas Sabonis,POR,73,2330.555,407,826,0.493,30,115,0.261,323,405,0.798,149,580,729,218,65,80,190,267,1167,717
1997-98,Austin Croshere,IND,26,243.475,32,86,0.372,4,13,0.308,8,14,0.571,10,35,45,8,9,5,13,32,76,1506
1997-98,Avery Johnson,SAS,75,2671.6266666666666,321,671,0.478,2,13,0.154,122,168,0.726,30,120,150,591,84,18,165,140,766,422
1997-98,B.J. Armstrong,CHH,66,832.285,105,213,0.493,9,35,0.257,42,50,0.84,16,60,76,150,29,0,42,74,261,769
1997-98,Ben Davis,NYK,7,12.158333333333333,2,10,0.2,0,0,0.0,0,0,0.0,6,0,6,0,1,0,0,3,4,989
1997-98,Ben Wallace,WAS,67,1125.0383333333334,85,164,0.518,0,0,0.0,35,98,0.357,112,212,324,18,61,72,28,116,205,1112
1997-98,Benoit Benjamin,PHI,14,200.06333333333333,22,41,0.537,0,0,0.0,19,30,0.633,18,35,53,3,4,4,12,26,63,104
1997-98,Bill Curley,MIN,11,145.95333333333335,16,33,0.485,0,1,0.0,2,3,0.667,11,17,28,4,3,1,3,28,34,223
1997-98,Bill Wennington,CHI,48,466.5233333333333,75,172,0.436,0,0,0.0,17,21,0.81,32,48,80,19,4,5,16,77,167,82
1997-98,Billy Owens,SAC,78,2349.508333333333,338,728,0.464,26,70,0.371,116,197,0.589,170,412,582,219,93,38,153,231,818,182
