SEASON_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_ID
2003-04,Amal McCaskill,PHI,59,634.025,47,117,0.402,0,1,0.0,19,27,0.704,48,85,133,20,12,20,25,89,113,1043
2003-04,Amar'e Stoudemire,PHX,55,2025.02,411,865,0.475,1,5,0.2,310,435,0.713,157,339,496,78,64,89,177,188,1133,2405
2003-04,Andre Miller,DEN,82,2847.3233333333333,430,941,0.457,12,65,0.185,342,411,0.832,127,239,366,501,142,25,215,194,1214,1889
2003-04,Andrei Kirilenko,UTA,78,2905.9166666666665,412,931,0.443,68,201,0.338,392,496,0.79,226,403,629,244,148,215,215,174,1284,1905
2003-04,Andrew DeClercq,ORL,71,1209.1766666666667,93,195,0.477,0,0,0.0,44,54,0.815,131,186,317,44,47,32,54,217,230,692
2003-04,Anfernee Hardaway,NYK,76,2095.278333333333,279,679,0.411,30,79,0.38,111,138,0.804,69,218,287,176,70,20,107,146,699,358
2003-04,Ansu Sesay,SEA,57,575.33,81,178,0.455,6,21,0.286,32,46,0.696,43,49,92,19,19,20,23,66,200,1738
2003-04,Antawn Jamison,DAL,82,2378.895,488,913,0.535,16,40,0.4,220,294,0.748,233,287,520,70,83,30,81,174,1212,1712
2003-04,Anthony Carter,SAS,5,87.21666666666667,11,37,0.297,0,3,0.0,0,0,0.0,2,9,11,12,4,0,12,9,22,1853
2003-04,Anthony Goldwire,NJN,11,83.49,7,22,0.318,2,8,0.25,1,1,1.0,1,6,7,11,5,0,3,5,17,924
2003-04,Anthony Johnson,IND,73,1603.4183333333333,167,411,0.406,41,122,0.336,75,94,0.798,28,102,130,202,64,8,75,138,450,1533
2003-04,Anthony Peeler,SAC,75,1383.4033333333334,156,348,0.448,68,141,0.482,51,61,0.836,31,122,153,120,56,10,77,103,431,324
2003-04,Antoine Walker,DAL,82,2837.135,483,1129,0.428,82,305,0.269,103,186,0.554,198,486,684,369,65,65,202,212,1151,952
2003-04,Antonio Daniels,SEA,71,1515.8183333333334,187,398,0.47,42,116,0.362,155,184,0.842,23,119,142,298,45,6,61,64,571,1498
2003-04,Antonio Davis,CHI,80,2578.2283333333335,266,660,0.403,0,0,0.0,176,230,0.765,207,464,671,137,37,65,114,206,708,213
2003-04,Antonio McDyess,PHX,42,930.2016666666667,126,268,0.47,0,0,0.0,38,69,0.551,70,187,257,36,37,24,57,117,290,686
2003-04,Austin Croshere,IND,77,1043.445,119,307,0.388,56,144,0.389,93,104,0.894,60,183,243,52,24,14,55,101,387,1506
2003-04,Avery Johnson,GSW,46,636.9633333333334,80,199,0.402,0,3,0.0,52,78,0.667,3,30,33,111,26,3,51,34,212,422
2003-04,Baron Davis,NOH,67,2686.9766666666665,554,1402,0.395,187,582,0.321,237,352,0.673,66,221,287,501,158,27,215,178,1532,1884
2003-04,Ben Handlogten,UTA,17,171.47833333333332,25,47,0.532,0,0,0.0,18,27,0.667,22,33,55,6,3,4,10,32,68,1052
2003-04,Ben Wallace,DET,81,3059.3366666666666,315,748,0.421,1,8,0.125,142,290,0.49,324,682,1006,138,143,246,123,162,773,1112
2003-04,Bimbo Coles,MIA,22,168.16166666666666,12,34,0.353,0,0,0.0,4,6,0.667,2,8,10,15,3,0,9,27,28,902
2003-04,Bo Outlaw,MEM,82,1613.8516666666667,159,312,0.51,0,4,0.0,61,116,0.526,125,217,342,90,73,70,69,170,379,448
2003-04,Bob Sura,ATL,80,1657.3133333333333,202,485,0.416,21,79,0.266,171,226,0.757,100,226,326,233,62,14,105,158,596,682
2003-04,Bobby Jackson,SAC,50,1189.105,263,592,0.444,81,219,0.37,82,109,0.752,55,119,174,105,49,8,63,106,689,1517
2003-04,Bobby Simmons,LAC,56,1373.5166666666667,147,373,0.394,2,12,0.167,141,169,0.834,115,147,262,96,51,17,73,169,437,2250
2003-04,Bonzi Wells,MEM,72,1871.8633333333332,363,850,0.427,22,69,0.319,138,183,0.754,78,182,260,139,91,19,161,197,886,1719
2003-04,Boris Diaw,ATL,76,1915.235,140,313,0.447,6,26,0.231,56,93,0.602,111,231,342,182,59,37,126,191,342,2564
2003-04,Bostjan Nachbar,HOU,45,507.50166666666667,47,132,0.356,23,63,0.365,21,29,0.724,8,62,70,30,14,14,23,72,138,2411
2003-04,Brad Miller,SAC,72,2626.5383333333334,373,731,0.51,12,38,0.316,256,329,0.778,191,552,743,312,68,86,144,247,1014,1802
2003-04,Brandon Armstrong,NJN,56,426.49333333333334,65,175,0.371,19,52,0.365,2,4,0.5,12,31,43,14,12,2,24,49,151,2220
2003-04,Brandon Hunter,BOS,36,404.8016666666667,53,116,0.457,0,3,0.0,19,43,0.442,50,68,118,19,13,1,22,40,125,2599
2003-04,Brendan Haywood,WAS,77,1493.1783333333333,200,388,0.515,0,1,0.0,137,234,0.585,186,201,387,43,32,100,80,154,537,2217
2003-04,Brent Barry,SEA,59,1802.4833333333333,215,427,0.504,114,252,0.452,91,110,0.827,21,183,204,342,85,16,139,121,635,699
2003-04,Brevin Knight,MIL,56,1033.295,105,246,0.427,2,8,0.25,49,65,0.754,14,98,112,204,84,1,72,107,261,1510
2003-04,Brian Cardinal,GSW,76,1631.355,220,466,0.472,55,124,0.444,238,271,0.878,100,217,317,103,66,20,84,206,733,2073
2003-04,Brian Cook,LAL,35,437.77166666666665,67,141,0.475,0,5,0.0,21,28,0.75,31,70,101,20,16,16,17,64,155,2567
2003-04,Brian Grant,MIA,76,2302.23,289,613,0.471,0,1,0.0,86,110,0.782,174,350,524,69,51,35,82,254,664,258
2003-04,Brian Scalabrine,NJN,69,917.0016666666667,86,218,0.394,10,41,0.244,58,70,0.829,42,131,173,65,21,14,42,113,240,2243
2003-04,Brian Skinner,MIL,56,1579.975,255,513,0.497,0,0,0.0,79,138,0.572,119,292,411,49,30,61,78,165,589,1730
2003-04,Britton Johnsen,ORL,20,291.81166666666667,17,59,0.288,1,12,0.083,7,16,0.438,15,30,45,12,7,1,14,28,42,2639
2003-04,Bruce Bowen,SAS,82,2627.1866666666665,211,502,0.42,77,212,0.363,66,114,0.579,45,208,253,113,84,33,90,166,565,1477
2003-04,Bruno Sundov,NYK,5,30.72,4,10,0.4,0,0,0.0,3,6,0.5,2,8,10,1,0,0,3,9,11,1743
2003-04,Bryce Drew,NOH,15,76.06333333333333,4,18,0.222,1,7,0.143,3,3,1.0,0,6,6,13,4,0,8,1,12,1724
2003-04,Bryon Russell,LAL,72,934.9216666666666,98,244,0.402,43,112,0.384,50,65,0.769,32,114,146,71,32,12,37,110,289,935
2003-04,Calbert Cheaney,GSW,79,2061.8416666666667,278,578,0.481,0,10,0.0,47,77,0.61,77,183,260,136,60,12,85,184,603,384
2003-04,Calvin Booth,SEA,71,1197.7283333333332,135,290,0.466,0,2,0.0,75,94,0.798,86,194,280,28,17,101,45,150,345,1916
2003-04,Carlos Arroyo,UTA,71,2002.5216666666668,339,768,0.441,38,117,0.325,181,225,0.804,41,144,185,355,63,5,156,165,897,2306
2003-04,Carlos Boozer,CLE,75,2597.6033333333335,471,900,0.523,1,6,0.167,219,285,0.768,230,627,857,148,74,55,134,199,1162,2430
2003-04,Carmelo Anthony,DEN,82,2991.2316666666666,624,1465,0.426,69,214,0.322,408,525,0.777,183,315,498,227,97,41,247,225,1725,2546
2003-04,Caron Butler,MIA,68,2025.6733333333334,240,631,0.38,10,42,0.238,133,176,0.756,92,234,326,126,75,13,91,162,623,2406
2003-04,Casey Jacobsen,PHX,78,1831.1916666666666,150,360,0.417,75,180,0.417,91,111,0.82,42,159,201,98,48,9,68,144,466,2418
2003-04,Cezary Trybanski,NYK,7,12.811666666666667,0,4,0.0,0,0,0.0,1,2,0.5,0,1,1,0,1,1,2,3,1,2456
2003-04,Charles Oakley,HOU,7,23.706666666666667,2,6,0.333,0,0,0.0,5,6,0.833,0,5,5,2,0,0,1,8,9,891
2003-04,Charlie Ward,SAS,71,1252.805,160,390,0.41,84,206,0.408,20,27,0.741,12,132,144,215,64,11,96,107,424,369
2003-04,Chauncey Billups,DET,78,2772.2966666666666,392,996,0.394,130,335,0.388,404,460,0.878,35,241,276,446,84,8,189,177,1318,1497
2003-04,Cherokee Parks,GSW,12,58.37,4,10,0.4,0,0,0.0,4,6,0.667,4,6,10,1,0,3,2,7,12,685
2003-04,Chris Andersen,DEN,71,1028.5183333333334,90,203,0.443,0,1,0.0,63,107,0.589,89,209,298,35,34,114,48,119,243,2365
2003-04,Chris Bosh,TOR,75,2516.1516666666666,327,712,0.459,5,14,0.357,202,288,0.701,191,366,557,78,59,106,107,215,861,2547
2003-04,Chris Crawford,ATL,56,1209.41,211,471,0.448,44,113,0.389,103,119,0.866,58,117,175,45,37,20,55,131,569,1544
2003-04,Chris Jefferies,CHI,21,197.58,27,72,0.375,17,42,0.405,13,20,0.65,5,24,29,7,4,7,19,36,84,2423
2003-04,Chris Kaman,LAC,82,1850.2966666666666,200,435,0.46,0,2,0.0,99,142,0.697,126,335,461,85,23,73,155,211,499,2549
2003-04,Chris Mihm,BOS,76,1327.845,186,381,0.488,0,0,0.0,110,166,0.663,156,257,413,21,37,63,90,208,482,2036
2003-04,Chris Webber,SAC,23,832.9016666666666,174,421,0.413,1,5,0.2,81,114,0.711,48,152,200,105,31,20,60,76,430,185
2003-04,Chris Whitney,WAS,16,183.465,17,45,0.378,8,18,0.444,5,5,1.0,3,12,15,14,6,2,6,6,47,43
2003-04,Chris Wilcox,LAC,65,1339.685,227,436,0.521,0,1,0.0,105,150,0.7,125,180,305,51,29,20,80,183,559,2404
2003-04,Christian Laettner,WAS,48,983.1783333333333,119,256,0.465,6,21,0.286,40,50,0.8,50,182,232,89,37,28,42,102,284,363
2003-04,Chucky Atkins,BOS,64,1539.02,192,484,0.397,81,241,0.336,73,97,0.753,9,84,93,223,45,2,92,102,538,1088
2003-04,Clar. Weatherspoon,HOU,52,872.5016666666667,104,211,0.493,0,1,0.0,53,72,0.736,74,130,204,30,30,15,35,75,261,221
2003-04,Clifford Robinson,GSW,82,2841.806666666667,366,945,0.387,112,314,0.357,123,173,0.711,54,268,322,271,68,73,173,237,967,361
2003-04,Corey Maggette,LAC,73,2629.8816666666667,453,1013,0.447,76,231,0.329,526,620,0.848,96,334,430,224,65,16,207,217,1508,1894
2003-04,Corie Blount,TOR,62,1042.8116666666667,115,253,0.455,0,3,0.0,15,27,0.556,98,177,275,55,49,24,43,135,245,916
2003-04,Corliss Williamson,DET,79,1574.2066666666667,304,602,0.505,0,0,0.0,144,197,0.731,88,168,256,57,30,20,113,204,752,722
2003-04,Curtis Borchardt,UTA,16,257.4716666666667,22,56,0.393,0,1,0.0,14,18,0.778,13,41,54,15,4,14,18,40,58,2414
2003-04,Cuttino Mobley,HOU,80,3235.806666666667,460,1081,0.426,164,420,0.39,176,217,0.811,40,322,362,258,107,33,180,179,1260,1749
2003-04,Dahntay Jones,MEM,20,154.38666666666666,15,53,0.283,1,4,0.25,5,11,0.455,7,16,23,12,5,6,12,23,36,2563
2003-04,Dajuan Wagner,CLE,44,709.89,112,306,0.366,31,86,0.36,32,47,0.681,9,49,58,51,26,7,41,89,287,2402
2003-04,Dale Davis,POR,76,1684.0566666666666,133,281,0.473,0,0,0.0,65,106,0.613,158,240,398,72,43,62,40,154,331,905
2003-04,Damon Jones,MIL,82,2009.1516666666666,210,524,0.401,98,273,0.359,55,72,0.764,15,155,170,478,30,4,103,92,573,1800
2003-04,Damon Stoudamire,POR,82,3122.8483333333334,408,1018,0.401,156,427,0.365,127,145,0.876,52,256,308,500,99,9,180,173,1099,757
2003-04,Damone Brown,NJN,3,16.165,1,10,0.1,0,0,0.0,1,2,0.5,3,2,5,0,2,0,1,2,3,2245
2003-04,Dan Dickau,POR,43,291.10333333333335,37,98,0.378,10,30,0.333,11,14,0.786,7,19,26,38,17,0,26,44,95,2424
2003-04,Dan Gadzuric,MIL,75,1251.71,183,349,0.524,0,1,0.0,58,118,0.492,126,220,346,28,51,105,45,186,424,2429
2003-04,Dan Langhi,MIL,6,35.025,5,14,0.357,1,2,0.5,2,2,1.0,0,4,4,0,0,0,2,7,13,2061
2003-04,Dana Barros,BOS,1,10.918333333333333,2,3,0.667,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,2,6,344
2003-04,Daniel Santiago,MIL,54,708.7516666666667,78,163,0.479,0,0,0.0,61,90,0.678,35,97,132,24,19,21,32,98,217,2091
2003-04,Danny Fortson,DAL,56,620.41,71,139,0.511,0,0,0.0,75,92,0.815,114,136,250,9,12,11,37,148,217,1504
2003-04,Darius Miles,POR,79,2080.1983333333333,365,753,0.485,7,40,0.175,124,193,0.642,112,247,359,162,67,61,130,168,861,2032
2003-04,Darius Songaila,SAC,73,973.665,133,273,0.487,0,0,0.0,71,88,0.807,91,134,225,48,42,12,43,126,337,2443
2003-04,Darko Milicic,DET,34,159.595,17,65,0.262,0,1,0.0,14,24,0.583,11,32,43,7,7,15,13,33,48,2545
2003-04,Darrell Armstrong,NOH,79,2244.615,291,736,0.395,135,429,0.315,123,144,0.854,63,163,226,311,133,16,155,148,840,353
2003-04,Darrick Martin,MIN,16,173.76333333333332,20,67,0.299,6,26,0.231,9,9,1.0,2,5,7,23,2,1,7,23,55,239
2003-04,Darvin Ham,DET,54,471.07666666666665,37,75,0.493,1,2,0.5,21,35,0.6,47,46,93,16,13,8,31,63,96,1032
2003-04,David Wesley,NOH,61,2006.2866666666666,311,800,0.389,92,285,0.323,137,182,0.753,28,106,134,175,71,14,100,147,851,133
2003-04,David West,NOH,71,929.0383333333333,108,228,0.474,0,2,0.0,57,80,0.713,117,180,297,60,27,28,48,117,273,2561
2003-04,DeSagana Diop,CLE,56,721.9733333333334,57,147,0.388,0,0,0.0,12,20,0.6,72,127,199,34,26,51,29,116,126,2205
2003-04,DeShawn Stevenson,ORL,80,2444.41,376,871,0.432,19,71,0.268,138,204,0.676,79,219,298,158,52,17,120,140,909,2052
2003-04,DerMarr Johnson,NYK,21,283.30833333333334,36,97,0.371,13,36,0.361,28,31,0.903,5,34,39,11,8,7,16,32,113,2035
2003-04,Derek Anderson,POR,51,1812.8316666666667,230,612,0.376,79,259,0.305,155,188,0.824,26,156,182,228,66,3,90,79,694,1507
2003-04,Derek Fisher,LAL,82,1759.4316666666666,203,576,0.352,52,179,0.291,122,153,0.797,30,122,152,187,103,4,79,115,580,965
2003-04,Derrick Coleman,PHI,34,845.7116666666667,107,259,0.413,8,36,0.222,49,65,0.754,45,147,192,46,23,26,57,79,271,934
2003-04,Derrick Dial,ORL,9,82.74333333333334,9,28,0.321,2,9,0.222,6,8,0.75,5,8,13,2,6,0,1,6,26,1760
2003-04,Desmond Ferguson,POR,7,30.71,5,12,0.417,3,8,0.375,0,2,0.0,0,4,4,1,0,0,1,0,13,2724
2003-04,Desmond Mason,MIL,82,2534.4333333333334,409,867,0.472,9,39,0.231,356,463,0.769,93,266,359,152,60,24,148,191,1183,2046
2003-04,Desmond Penigar,ORL,10,86.35666666666667,14,28,0.5,0,0,0.0,4,4,1.0,6,18,24,3,2,2,6,14,32,2667
2003-04,Devean George,LAL,82,1952.775,233,571,0.408,65,186,0.349,73,96,0.76,87,245,332,112,81,38,88,189,604,1904
2003-04,Devin Brown,SAS,58,619.3083333333333,85,196,0.434,4,14,0.286,60,74,0.811,38,92,130,33,15,4,38,61,234,2484
2003-04,Dikembe Mutombo,NYK,65,1499.1466666666668,141,295,0.478,0,0,0.0,81,119,0.681,145,292,437,25,17,123,54,141,363,87
2003-04,Dion Glover,TOR,69,1642.4483333333333,230,589,0.39,40,119,0.336,120,156,0.769,58,208,266,130,50,19,102,123,620,1901
2003-04,Dirk Nowitzki,DAL,77,2919.845,605,1310,0.462,99,290,0.341,371,423,0.877,90,580,670,207,92,104,135,216,1680,1717
2003-04,Donnell Harvey,PHX,60,789.015,89,201,0.443,0,3,0.0,61,83,0.735,48,116,164,21,24,27,45,129,239,2051
2003-04,Donyell Marshall,TOR,82,2981.721666666667,470,1020,0.461,131,325,0.403,134,182,0.736,210,598,808,122,93,124,117,247,1205,923
2003-04,Doug Christie,SAC,82,2782.87,317,688,0.461,49,142,0.345,148,172,0.86,69,260,329,347,151,41,155,186,831,57
2003-04,Doug Overton,LAC,61,1036.11,99,245,0.404,3,23,0.13,23,31,0.742,16,70,86,138,26,2,58,89,224,77
2003-04,Drew Gooden,ORL,79,2137.37,369,829,0.445,9,42,0.214,167,262,0.637,160,356,516,89,62,72,126,196,914,2400
2003-04,Dwyane Wade,MIA,61,2135.85,371,798,0.465,16,53,0.302,233,312,0.747,85,162,247,275,86,34,196,140,991,2548
2003-04,Earl Boykins,DEN,82,1838.3316666666667,321,766,0.419,55,171,0.322,142,162,0.877,42,101,143,295,51,3,100,84,839,1863
2003-04,Earl Watson,MEM,81,1673.0,172,464,0.371,26,106,0.245,90,138,0.652,49,129,178,402,91,19,146,175,460,2248
2003-04,Eddie Gill,POR,22,153.23166666666665,15,36,0.417,3,8,0.375,17,20,0.85,4,13,17,16,9,1,12,16,50,2109
2003-04,Eddie House,LAC,60,1181.215,161,449,0.359,51,136,0.375,36,45,0.8,28,110,138,148,65,4,63,92,409,2067
2003-04,Eddie Jones,MIA,81,3000.98,473,1156,0.409,177,479,0.37,278,333,0.835,38,270,308,258,92,34,129,226,1401,224
2003-04,Eddie Robinson,CHI,51,1022.5866666666667,157,326,0.482,1,5,0.2,28,43,0.651,27,77,104,58,33,10,45,57,343,1944
2003-04,Eddy Curry,CHI,73,2157.93,417,840,0.496,1,1,1.0,235,350,0.671,143,308,451,68,24,83,177,258,1070,2201
2003-04,Eduardo Najera,DAL,58,720.04,72,162,0.444,2,4,0.5,30,46,0.652,67,89,156,25,35,19,29,90,176,2059
2003-04,Elden Campbell,DET,65,898.415,138,314,0.439,0,0,0.0,85,124,0.685,52,157,209,45,21,50,63,137,361,922
2003-04,Elton Brand,LAC,69,2675.2166666666667,484,982,0.493,0,1,0.0,411,532,0.773,269,445,714,227,64,154,193,229,1379,1882
2003-04,Eric Piatkowski,HOU,49,702.0833333333334,72,191,0.377,43,122,0.352,14,16,0.875,10,63,73,26,16,5,29,42,201,15
2003-04,Eric Snow,PHI,82,2976.185,295,715,0.413,2,18,0.111,252,316,0.797,62,219,281,563,97,6,187,213,844,727
2003-04,Eric Williams,CLE,71,1881.35,231,598,0.386,35,127,0.276,215,283,0.76,65,221,286,120,70,9,88,180,712,677
2003-04,Erick Dampier,GSW,74,2407.9933333333333,348,650,0.535,0,2,0.0,217,332,0.654,344,543,887,60,33,137,131,227,913,956
2003-04,Erick Strickland,MIL,43,572.96,79,196,0.403,29,66,0.439,44,51,0.863,13,58,71,90,26,2,54,63,231,1065
2003-04,Ervin Johnson,MIN,66,969.4683333333334,55,103,0.534,0,1,0.0,17,28,0.607,61,171,232,24,27,43,30,156,127,911
2003-04,Etan Thomas,WAS,79,1899.7533333333333,257,526,0.489,0,0,0.0,191,295,0.647,183,345,528,68,36,123,113,219,705,2041
2003-04,Francisco Elson,DEN,62,876.2216666666667,94,199,0.472,0,1,0.0,30,45,0.667,65,138,203,32,35,39,35,145,218,1922
2003-04,Frank Williams,NYK,56,712.6433333333333,80,208,0.385,18,60,0.3,41,48,0.854,8,45,53,121,25,6,63,58,219,2421
2003-04,Fred Hoiberg,MIN,79,1795.6933333333334,178,383,0.465,76,172,0.442,98,116,0.845,21,247,268,109,66,10,44,136,530,697
2003-04,Fred Jones,IND,81,1499.8766666666668,123,311,0.395,27,89,0.303,124,149,0.832,25,101,126,173,65,18,73,132,397,2410
2003-04,Gary Payton,LAL,82,2836.045,482,1024,0.471,55,165,0.333,180,252,0.714,72,270,342,449,96,19,151,169,1199,56
2003-04,Gary Trent,MIN,68,1022.24,155,328,0.473,0,6,0.0,69,91,0.758,83,133,216,49,12,17,54,129,379,718
2003-04,George Lynch,NOH,78,1690.7916666666667,149,375,0.397,43,139,0.309,34,51,0.667,96,216,312,117,48,18,64,159,375,248
2003-04,Gerald Wallace,SAC,37,335.7266666666667,32,89,0.36,0,2,0.0,11,24,0.458,35,39,74,19,14,14,8,37,75,2222
2003-04,Gilbert Arenas,WAS,55,2066.5116666666668,358,914,0.392,125,333,0.375,237,317,0.748,55,199,254,275,103,12,226,176,1078,2240
2003-04,Glen Rice,LAC,18,260.50666666666666,22,76,0.289,5,28,0.179,17,17,1.0,9,32,41,24,6,0,13,22,66,779
2003-04,Glenn Robinson,PHI,42,1344.84,275,614,0.448,34,100,0.34,114,137,0.832,46,143,189,57,42,9,106,96,698,299
2003-04,Gordan Giricek,UTA,73,2041.44,316,724,0.436,60,152,0.395,135,158,0.854,51,175,226,122,56,15,103,144,827,1921
2003-04,Greg Buckner,PHI,53,697.27,66,175,0.377,12,44,0.273,20,27,0.741,28,75,103,45,21,4,34,77,164,1761
2003-04,Greg Ostertag,UTA,78,2153.2366666666667,208,437,0.476,0,1,0.0,113,195,0.579,221,357,578,123,30,139,99,228,529,731
2003-04,Hedo Turkoglu,SAS,80,2079.9866666666667,262,645,0.406,101,241,0.419,114,161,0.708,52,306,358,154,80,32,94,165,739,2045
2003-04,Hiram Fuller,ATL,4,42.526666666666664,3,8,0.375,0,0,0.0,2,6,0.333,4,7,11,2,0,1,4,5,8,2673
2003-04,Horace Grant,LAL,55,1109.6766666666667,92,224,0.411,0,1,0.0,39,54,0.722,79,154,233,71,24,21,29,70,223,270
2003-04,Howard Eisley,PHX,67,1459.4183333333333,166,451,0.368,52,163,0.319,76,89,0.854,20,109,129,273,56,5,98,137,460,458
2003-04,Hubert Davis,NJN,17,76.53666666666666,1,11,0.091,0,1,0.0,2,2,1.0,2,6,8,4,2,0,3,12,4,93
2003-04,Ime Udoka,LAL,4,28.016666666666666,3,9,0.333,0,1,0.0,2,4,0.5,1,4,5,2,2,1,3,3,8,2137
2003-04,Ira Newble,CLE,64,1245.415,108,276,0.391,2,19,0.105,36,46,0.783,65,90,155,72,25,19,54,109,254,1956
2003-04,J.R. Bremer,GSW,36,438.3183333333333,43,158,0.272,19,74,0.257,13,20,0.65,9,27,36,51,18,4,24,32,118,2452
2003-04,Jabari Smith,SAC,31,170.05166666666668,26,70,0.371,0,3,0.0,12,20,0.6,11,20,31,11,2,6,7,25,64,2074
2003-04,Jacque Vaughn,ATL,71,1265.0566666666666,107,277,0.386,3,20,0.15,53,68,0.779,12,104,116,195,44,2,84,126,270,1521
2003-04,Jahidi White,PHX,62,867.875,99,190,0.521,0,0,0.0,63,126,0.5,97,164,261,7,25,51,66,176,261,1751
2003-04,Jake Tsakalidis,MEM,40,531.66,67,133,0.504,0,0,0.0,36,61,0.59,37,91,128,18,9,22,23,79,170,2054
2003-04,Jake Voskuhl,PHX,66,1598.65,152,300,0.507,0,0,0.0,134,181,0.74,123,220,343,57,42,25,77,258,438,2063
2003-04,Jalen Rose,TOR,66,2511.6133333333332,383,952,0.402,69,202,0.342,187,231,0.81,34,232,266,329,51,22,208,184,1022,147
2003-04,Jamaal Magloire,NOH,82,2794.2483333333334,383,809,0.473,0,1,0.0,353,470,0.751,268,579,847,86,43,101,201,278,1119,2048
2003-04,Jamaal Tinsley,IND,52,1376.065,153,370,0.414,77,207,0.372,49,67,0.731,28,108,136,303,84,17,110,132,432,2224
2003-04,Jamal Crawford,CHI,80,2813.3766666666666,509,1318,0.386,165,521,0.317,200,240,0.833,46,237,283,405,111,29,193,161,1383,2037
2003-04,Jamal Mashburn,NOH,19,729.6833333333333,156,398,0.392,19,67,0.284,65,80,0.813,19,98,117,47,14,5,37,42,396,469
2003-04,Jamal Sampson,LAL,10,130.67833333333334,11,23,0.478,0,0,0.0,7,12,0.583,23,29,52,7,2,4,6,16,29,2441
2003-04,James Jones,IND,6,26.015,2,9,0.222,1,4,0.25,2,2,1.0,0,2,2,0,1,0,0,1,7,2592
2003-04,James Posey,MEM,82,2442.6966666666667,368,770,0.478,112,290,0.386,278,335,0.83,92,311,403,122,137,40,112,248,1126,1899
2003-04,Jamison Brewer,IND,13,162.28666666666666,13,35,0.371,5,14,0.357,1,6,0.167,2,9,11,17,7,0,10,9,32,2249
2003-04,Jannero Pargo,CHI,31,477.21166666666664,81,199,0.407,22,62,0.355,23,27,0.852,8,29,37,70,13,6,47,50,207,2457
2003-04,Jared Jeffries,WAS,82,1917.2016666666666,178,470,0.379,6,31,0.194,105,171,0.614,180,244,424,93,48,28,107,212,467,2407
2003-04,Jarron Collins,UTA,81,1731.1233333333332,147,295,0.498,0,1,0.0,188,262,0.718,117,199,316,77,26,18,79,255,482,2260
2003-04,Jarvis Hayes,WAS,70,2043.9633333333334,278,695,0.4,40,131,0.305,77,98,0.786,71,193,264,106,71,11,110,157,673,2553
2003-04,Jason Collier,ATL,20,546.4766666666667,79,165,0.479,1,4,0.25,67,85,0.788,36,75,111,17,11,11,31,71,226,2044
2003-04,Jason Collins,NJN,78,2224.675,163,384,0.424,0,2,0.0,136,184,0.739,143,257,400,153,67,56,97,251,462,2215
2003-04,Jason Hart,SAS,53,662.7616666666667,71,159,0.447,2,9,0.222,33,43,0.767,10,69,79,81,28,5,29,59,177,2078
2003-04,Jason Kapono,CLE,41,423.325,52,129,0.403,21,44,0.477,20,24,0.833,19,36,55,14,13,2,21,41,145,2574
2003-04,Jason Kidd,NJN,67,2463.9533333333334,368,959,0.384,94,293,0.321,206,249,0.827,85,343,428,618,122,14,214,110,1036,467
2003-04,Jason Richardson,GSW,78,2940.483333333333,563,1284,0.438,77,273,0.282,258,377,0.684,124,400,524,226,86,41,196,182,1461,2202
2003-04,Jason Terry,ATL,81,3013.2483333333334,499,1196,0.417,146,421,0.347,215,260,0.827,49,287,336,437,124,16,229,192,1359,1891
