SEASON_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_ID
1999-00,,,7,46.41166666666667,8,18,0.444,0,3,0.0,1,1,1.0,1,4,5,6,1,0,5,2,17,1975
1999-00,A.C. Green,LAL,82,1930.2016666666666,173,387,0.447,1,4,0.25,66,95,0.695,160,326,486,80,53,18,53,127,413,920
1999-00,A.J. Bramlett,CLE,8,60.833333333333336,4,21,0.19,0,0,0.0,0,0,0.0,12,10,22,0,1,0,3,13,8,1920
1999-00,Aaron McKie,PHI,82,1954.28,244,593,0.411,44,121,0.364,121,146,0.829,47,199,246,240,108,18,113,194,653,243
1999-00,Aaron Williams,WAS,81,1548.1866666666667,235,450,0.522,0,3,0.0,146,201,0.726,159,250,409,58,41,92,80,234,616,1425
1999-00,Adam Keefe,UTA,62,608.38,53,130,0.408,0,1,0.0,29,36,0.806,45,91,136,34,17,13,46,90,135,228
1999-00,Adonal Foyle,GSW,76,1652.9116666666666,193,380,0.508,0,0,0.0,34,90,0.378,174,250,424,42,26,136,71,218,420,1502
1999-00,Adrian Griffin,BOS,72,1928.2033333333334,175,413,0.424,16,57,0.281,119,158,0.753,128,244,372,177,116,15,93,222,485,1559
1999-00,Al Harrington,IND,50,853.8383333333334,121,264,0.458,8,34,0.235,78,111,0.703,47,112,159,38,25,9,65,130,328,1733
1999-00,Alan Henderson,ATL,82,2779.4983333333334,429,930,0.461,1,10,0.1,224,334,0.671,265,306,571,77,81,54,139,233,1083,673
1999-00,Aleksandar Radojevic,TOR,3,24.225,2,7,0.286,0,0,0.0,3,6,0.5,2,6,8,1,2,1,5,5,7,1893
1999-00,Allan Houston,NYK,82,3169.0,614,1271,0.483,106,243,0.436,280,334,0.838,38,233,271,224,65,14,186,219,1614,275
1999-00,Allen Iverson,PHI,70,2855.971666666667,729,1733,0.421,89,261,0.341,442,620,0.713,71,196,267,328,144,5,230,162,1989,947
1999-00,Alonzo Mourning,MIA,79,2744.8483333333334,652,1184,0.551,0,4,0.0,414,582,0.711,215,538,753,123,40,294,217,308,1718,297
1999-00,Alvin Williams,TOR,55,774.7816666666666,114,287,0.397,16,55,0.291,48,65,0.738,27,58,85,126,34,11,47,78,292,1541
1999-00,Andrae Patterson,MIN,5,19.1,3,4,0.75,0,0,0.0,0,0,0.0,1,1,2,1,1,0,1,4,6,1754
1999-00,Andre Miller,CLE,82,2097.295,339,755,0.449,10,49,0.204,226,292,0.774,85,195,280,476,84,17,166,194,914,1889
1999-00,Andrew DeClercq,CLE,82,1822.45,225,443,0.508,0,0,0.0,94,160,0.588,156,283,439,58,63,66,108,275,544,692
1999-00,Andrew Lang,NYK,19,244.05166666666668,28,64,0.438,0,0,0.0,3,7,0.429,16,44,60,3,8,6,5,31,59,457
1999-00,Anfernee Hardaway,PHX,60,2252.7633333333333,378,798,0.474,33,102,0.324,226,286,0.79,91,256,347,315,94,38,153,163,1015,358
1999-00,Antawn Jamison,GSW,43,1559.6216666666667,356,756,0.471,2,7,0.286,127,208,0.611,172,187,359,90,30,15,113,115,841,1712
1999-00,Anthony Avent,LAC,49,377.46166666666664,29,96,0.302,0,0,0.0,23,32,0.719,23,51,74,11,16,15,24,62,81,138
1999-00,Anthony Carter,MIA,79,1861.545,201,509,0.395,3,23,0.13,93,124,0.75,48,151,199,378,93,5,173,167,498,1853
1999-00,Anthony Johnson,ORL,56,638.9516666666667,62,164,0.378,2,11,0.182,28,39,0.718,21,30,51,72,33,4,32,58,154,1533
1999-00,Anthony Mason,CHH,82,3136.1633333333334,317,661,0.48,0,1,0.0,314,421,0.746,145,554,699,367,74,29,160,220,948,193
1999-00,Anthony Miller,HOU,35,477.7316666666667,52,97,0.536,0,0,0.0,26,51,0.51,49,115,164,16,11,10,19,68,130,292
1999-00,Anthony Parker,ORL,16,185.06166666666667,24,57,0.421,1,14,0.071,8,11,0.727,5,22,27,10,8,4,11,13,57,1515
1999-00,Anthony Peeler,MIN,82,2071.9483333333333,316,725,0.436,85,255,0.333,87,109,0.798,58,174,232,195,62,10,85,171,804,324
1999-00,Antoine Carr,VAN,21,218.76166666666666,28,64,0.438,0,0,0.0,11,14,0.786,8,24,32,7,3,6,9,42,67,156
1999-00,Antoine Walker,BOS,82,3004.25,648,1506,0.43,73,285,0.256,311,445,0.699,199,453,652,305,117,32,259,263,1680,952
1999-00,Antonio Daniels,SAS,68,1190.04,163,344,0.474,22,66,0.333,72,101,0.713,16,70,86,177,55,5,58,73,420,1498
1999-00,Antonio Davis,TOR,79,2480.4216666666666,313,712,0.44,0,0,0.0,284,371,0.765,235,461,696,105,38,100,121,267,910,213
1999-00,Antonio Harvey,POR,19,135.73166666666665,17,30,0.567,0,0,0.0,7,12,0.583,8,25,33,5,1,6,12,20,41,176
1999-00,Antonio Lang,PHI,10,37.736666666666665,1,6,0.167,0,0,0.0,4,5,0.8,0,5,5,2,4,1,2,8,6,226
1999-00,Antonio McDyess,DEN,81,2699.345,614,1211,0.507,0,2,0.0,323,516,0.626,234,451,685,159,69,139,230,316,1551,686
1999-00,Armen Gilliam,UTA,50,783.1666666666666,133,305,0.436,0,1,0.0,67,86,0.779,72,137,209,42,12,16,55,83,333,288
1999-00,Arvydas Sabonis,POR,66,1683.305,302,598,0.505,7,19,0.368,167,198,0.843,97,416,513,118,43,78,97,184,778,717
1999-00,Austin Croshere,IND,81,1886.635,288,653,0.441,63,174,0.362,196,231,0.848,135,381,516,89,44,60,121,203,835,1506
1999-00,Avery Johnson,SAS,82,2575.535,402,850,0.473,1,9,0.111,114,155,0.735,33,125,158,491,76,18,140,150,919,422
1999-00,B.J. Armstrong,CHI,27,583.2216666666667,83,186,0.446,13,29,0.448,22,25,0.88,2,45,47,77,7,1,40,34,201,769
1999-00,Baron Davis,CHH,82,1523.4183333333333,182,433,0.42,25,111,0.225,97,153,0.634,48,117,165,309,97,19,140,201,486,1884
1999-00,Ben Davis,PHX,5,20.575,2,6,0.333,0,0,0.0,0,0,0.0,3,6,9,2,1,1,3,2,4,989
1999-00,Ben Wallace,ORL,81,1959.4633333333334,168,334,0.503,0,0,0.0,54,114,0.474,211,454,665,67,72,130,67,162,390,1112
1999-00,Benoit Benjamin,CLE,3,8.195,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,2,104
1999-00,Bill Curley,GSW,28,308.3516666666667,29,68,0.426,0,1,0.0,18,25,0.72,18,32,50,14,13,4,21,61,76,223
1999-00,Bill Wennington,SAC,7,57.096666666666664,6,20,0.3,0,0,0.0,2,2,1.0,5,14,19,1,2,2,1,13,14,82
1999-00,Billy Owens,GSW,62,1304.6516666666666,150,358,0.419,11,34,0.324,63,106,0.594,99,202,301,97,33,21,85,166,374,182
1999-00,Bimbo Coles,ATL,80,1926.9433333333334,276,607,0.455,8,39,0.205,85,104,0.817,30,142,172,290,58,11,103,178,645,902
1999-00,Bo Outlaw,ORL,82,2326.153333333333,204,339,0.602,0,3,0.0,82,162,0.506,202,323,525,245,113,148,133,203,490,448
1999-00,Bob Sura,CLE,73,2218.065,356,815,0.437,122,332,0.367,175,251,0.697,50,238,288,284,91,19,148,201,1009,682
1999-00,Bobby Jackson,MIN,73,1033.4716666666666,140,346,0.405,13,46,0.283,76,98,0.776,50,103,153,172,48,7,58,114,369,1517
1999-00,Bobby Phills,CHH,28,823.8483333333334,152,335,0.454,30,91,0.33,47,65,0.723,17,54,71,79,41,8,48,72,381,184
1999-00,Bonzi Wells,POR,66,1163.3633333333332,236,480,0.492,20,53,0.377,88,129,0.682,78,104,182,97,69,12,97,153,580,1719
1999-00,Brad Miller,CHH,55,961.2883333333333,135,293,0.461,0,2,0.0,153,195,0.785,113,180,293,45,23,35,48,111,423,1802
1999-00,Brent Barry,SEA,80,2732.306666666667,327,707,0.463,164,399,0.411,127,157,0.809,50,322,372,291,103,31,142,228,945,699
1999-00,Brent Price,VAN,41,422.0316666666667,41,119,0.345,25,68,0.368,34,39,0.872,8,29,37,69,17,1,47,63,141,85
1999-00,Brevin Knight,CLE,65,1762.4366666666667,230,558,0.412,2,10,0.2,140,184,0.761,38,155,193,458,107,21,157,185,602,1510
1999-00,Brian Grant,POR,63,1324.32,173,352,0.491,1,2,0.5,112,166,0.675,121,223,344,64,32,28,84,166,459,258
1999-00,Brian Shaw,LAL,74,1248.11,123,322,0.382,18,58,0.31,41,54,0.759,45,171,216,201,35,14,75,105,305,216
1999-00,Brian Skinner,LAC,33,773.9316666666666,68,134,0.507,0,0,0.0,43,65,0.662,63,138,201,11,16,44,37,75,179,1730
1999-00,Bruce Bowen,MIA,69,871.0566666666666,72,194,0.371,27,58,0.466,25,43,0.581,27,69,96,34,23,15,19,118,196,1477
1999-00,Bruno Sundov,DAL,14,60.63333333333333,12,31,0.387,0,0,0.0,2,2,1.0,5,7,12,2,2,2,4,16,26,1743
1999-00,Bryant Reeves,VAN,69,1770.9366666666667,252,562,0.448,0,4,0.0,107,165,0.648,126,264,390,82,33,38,119,245,611,735
1999-00,Bryant Stith,DEN,45,691.4716666666667,86,189,0.455,17,56,0.304,64,77,0.831,23,61,84,61,18,12,33,56,253,179
1999-00,Bryce Drew,HOU,72,1292.3,158,413,0.383,59,163,0.362,45,53,0.849,23,80,103,162,41,1,66,79,420,1724
1999-00,Bryon Russell,UTA,82,2898.7,408,914,0.446,106,268,0.396,236,315,0.749,99,328,427,158,128,23,101,255,1158,935
1999-00,Cal Bowdler,ATL,46,419.24833333333333,49,115,0.426,0,1,0.0,24,38,0.632,22,63,85,14,14,9,21,46,122,1898
1999-00,Calbert Cheaney,BOS,67,1305.4733333333334,120,273,0.44,18,54,0.333,9,21,0.429,23,115,138,80,44,14,46,158,267,384
1999-00,Calvin Booth,WAS,11,142.25,16,46,0.348,0,0,0.0,10,14,0.714,15,17,32,7,3,14,6,23,42,1916
1999-00,Carlos Rogers,HOU,53,1101.0083333333334,170,324,0.525,1,14,0.071,81,137,0.591,98,177,275,42,14,34,63,77,422,435
1999-00,Cedric Ceballos,DAL,69,2063.536666666667,447,1002,0.446,44,134,0.328,209,248,0.843,172,290,462,90,56,24,125,165,1147,76
1999-00,Cedric Henderson,CLE,61,1102.645,129,326,0.396,1,15,0.067,69,104,0.663,34,106,140,55,39,17,68,99,328,1538
1999-00,Charles Barkley,HOU,20,619.8733333333333,106,222,0.477,6,26,0.231,71,110,0.645,71,138,209,63,14,4,44,48,289,787
1999-00,Charles Oakley,TOR,80,2429.0233333333335,234,560,0.418,14,41,0.341,66,85,0.776,117,423,540,253,102,45,154,294,548,891
1999-00,Charles R. Jones,LAC,56,656.7933333333333,66,201,0.328,39,118,0.331,17,23,0.739,17,45,62,94,30,5,28,46,188,1869
1999-00,Charlie Ward,NYK,72,1988.795,189,447,0.423,102,264,0.386,48,58,0.828,22,206,228,300,95,16,102,176,528,369
1999-00,Chauncey Billups,DEN,13,304.86833333333334,34,101,0.337,7,41,0.171,37,44,0.841,8,26,34,39,10,2,24,27,112,1497
1999-00,Cherokee Parks,VAN,56,805.3566666666667,72,145,0.497,0,1,0.0,24,37,0.649,55,128,183,35,29,45,28,115,168,685
1999-00,Chris Anstey,CHI,73,1005.9016666666666,161,364,0.442,1,6,0.167,116,147,0.789,90,190,280,65,29,25,80,180,439,1512
1999-00,Chris Carr,CHI,57,1164.3416666666667,196,496,0.395,32,102,0.314,107,125,0.856,41,132,173,84,30,15,117,113,531,713
1999-00,Chris Childs,NYK,71,1674.39,146,357,0.409,37,104,0.356,47,59,0.797,17,130,147,285,36,4,105,240,376,164
1999-00,Chris Crawford,ATL,55,663.87,91,229,0.397,7,27,0.259,63,81,0.778,51,48,99,33,17,16,37,83,252,1544
1999-00,Chris Dudley,NYK,47,462.0566666666667,23,67,0.343,0,0,0.0,9,27,0.333,63,73,136,5,7,21,18,95,55,201
1999-00,Chris Gatling,DEN,85,1810.155,365,802,0.455,18,70,0.257,266,373,0.713,154,348,502,71,82,23,169,246,1014,423
1999-00,Chris Herren,DEN,45,595.5966666666667,45,124,0.363,24,67,0.358,27,40,0.675,12,40,52,111,15,2,42,74,141,1914
1999-00,Chris Mills,GSW,20,651.115,123,292,0.421,8,30,0.267,68,84,0.81,46,77,123,47,18,4,25,60,322,168
1999-00,Chris Mullin,IND,47,581.6783333333333,80,187,0.428,45,110,0.409,37,41,0.902,14,62,76,37,28,9,28,60,242,904
1999-00,Chris Webber,SAC,75,2880.295,748,1548,0.483,27,95,0.284,311,414,0.751,189,598,787,345,120,128,218,264,1834,185
1999-00,Chris Whitney,WAS,82,1626.6783333333333,217,521,0.417,96,255,0.376,112,132,0.848,20,114,134,313,55,5,107,166,642,43
1999-00,Christian Laettner,DET,82,2441.5616666666665,379,801,0.473,7,24,0.292,237,292,0.812,175,378,553,186,83,45,186,326,1002,363
1999-00,Chuck Person,SEA,37,338.90833333333336,37,123,0.301,24,95,0.253,4,8,0.5,6,47,53,22,5,2,12,56,102,456
1999-00,Chucky Atkins,ORL,82,1627.75,314,741,0.424,57,163,0.35,97,133,0.729,20,106,126,306,52,3,142,137,782,1088
1999-00,Chucky Brown,CHH,63,1094.6683333333333,148,328,0.451,2,10,0.2,36,52,0.692,35,132,167,66,20,18,45,114,334,359
1999-00,Clar. Weatherspoon,MIA,78,1611.2433333333333,215,419,0.513,0,0,0.0,135,183,0.738,128,321,449,93,51,49,100,165,565,221
1999-00,Clifford Robinson,PHX,80,2841.7433333333333,530,1142,0.464,120,324,0.37,298,381,0.782,105,254,359,224,90,61,166,240,1478,361
1999-00,Corey Benjamin,CHI,48,862.8316666666667,145,350,0.414,31,89,0.348,49,82,0.598,21,67,88,54,31,22,74,122,370,1736
1999-00,Corey Maggette,ORL,77,1367.5533333333333,224,469,0.478,2,11,0.182,196,261,0.751,123,180,303,61,24,26,138,169,646,1894
1999-00,Corie Blount,PHX,38,444.6766666666667,44,89,0.494,0,2,0.0,19,33,0.576,52,61,113,10,15,7,28,78,107,916
1999-00,Corliss Williamson,SAC,76,1709.305,311,622,0.5,0,0,0.0,163,212,0.769,122,168,290,82,38,19,110,192,785,722
1999-00,Cory Alexander,DEN,29,328.49833333333333,28,98,0.286,9,35,0.257,17,22,0.773,8,34,42,58,24,2,28,39,82,724
1999-00,Cuttino Mobley,HOU,81,2497.44,437,1016,0.43,104,292,0.356,299,353,0.847,59,229,288,208,87,32,186,171,1277,1749
1999-00,Dale Davis,IND,74,2130.2616666666668,302,602,0.502,0,0,0.0,139,203,0.685,256,473,729,64,52,94,91,203,743,905
1999-00,Dale Ellis,CHH,42,567.235,66,159,0.415,37,100,0.37,9,13,0.692,13,43,56,14,13,0,20,45,178,107
1999-00,Damon Jones,DAL,55,604.47,80,208,0.385,41,114,0.36,32,48,0.667,12,43,55,96,18,1,40,34,233,1800
1999-00,Damon Stoudamire,POR,78,2372.285,386,894,0.432,80,212,0.377,122,145,0.841,61,182,243,405,77,1,149,173,974,757
1999-00,Dan Majerle,MIA,69,2310.555,170,422,0.403,110,304,0.362,56,69,0.812,27,306,333,206,89,17,62,156,506,105
1999-00,Dana Barros,BOS,72,1140.0933333333332,196,435,0.451,59,144,0.41,66,76,0.868,13,86,99,133,31,4,66,80,517,344
1999-00,Danny Ferry,CLE,63,1326.76,189,380,0.497,33,75,0.44,52,57,0.912,55,183,238,67,22,24,55,181,463,198
1999-00,Danny Fortson,BOS,55,858.005,140,265,0.528,0,0,0.0,139,189,0.735,141,225,366,29,20,5,67,180,419,1504
1999-00,Danny Manning,MIL,72,1214.9683333333332,149,339,0.44,1,4,0.25,34,52,0.654,50,158,208,73,62,29,55,183,333,330
1999-00,Darrell Armstrong,ORL,82,2588.1566666666668,484,1119,0.433,137,403,0.34,225,247,0.911,65,205,270,501,169,9,248,137,1330,353
1999-00,Darrick Martin,SAC,71,895.3316666666667,133,350,0.38,38,124,0.306,98,119,0.824,7,37,44,122,28,2,62,89,402,239
1999-00,Darvin Ham,MIL,35,792.5883333333334,71,128,0.555,0,1,0.0,35,78,0.449,85,87,172,42,29,29,29,102,177,1032
1999-00,David Robinson,SAS,80,2556.87,528,1031,0.512,0,2,0.0,371,511,0.726,193,577,770,142,97,183,164,247,1427,764
1999-00,David Wesley,CHH,82,2755.29,407,955,0.426,88,248,0.355,214,275,0.778,39,186,225,463,109,11,159,186,1116,133
1999-00,David Wingate,NYK,7,32.26,1,9,0.111,0,0,0.0,0,0,0.0,1,1,2,3,1,2,2,7,2,766
1999-00,DeMarco Johnson,NYK,5,35.53666666666667,3,9,0.333,0,0,0.0,0,0,0.0,3,4,7,0,1,0,3,5,6,1746
1999-00,Dean Garrett,MIN,56,605.5133333333333,48,108,0.444,0,0,0.0,18,26,0.692,41,99,140,19,8,40,21,94,114,1051
1999-00,Dedric Willoughby,CHI,25,507.0933333333333,61,179,0.341,29,98,0.296,39,51,0.765,11,40,51,66,23,2,37,32,190,2000
1999-00,Dee Brown,TOR,38,674.0783333333334,93,258,0.36,67,187,0.358,11,16,0.688,9,45,54,86,24,5,39,62,264,244
1999-00,Dell Curry,TOR,67,1096.9916666666666,194,454,0.427,95,242,0.393,24,32,0.75,11,89,100,89,32,9,40,66,507,209
1999-00,Dennis Rodman,DAL,12,388.14,12,31,0.387,0,1,0.0,10,14,0.714,48,123,171,14,2,1,19,41,34,23
1999-00,Dennis Scott,VAN,66,1264.4566666666667,125,333,0.375,71,189,0.376,48,57,0.842,16,90,106,69,28,9,30,104,369,192
1999-00,Derek Anderson,LAC,64,2200.455,377,860,0.438,55,178,0.309,271,309,0.877,80,178,258,220,90,11,167,149,1080,1507
1999-00,Derek Fisher,LAL,78,1804.4516666666666,167,483,0.346,52,166,0.313,105,145,0.724,22,121,143,216,80,3,75,150,491,965
1999-00,Derek Hood,CHH,2,3.933333333333333,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1967
1999-00,Derek Strong,ORL,20,147.53333333333333,21,48,0.438,1,4,0.25,11,14,0.786,11,33,44,4,5,2,12,15,54,400
1999-00,Derrick Coleman,CHH,74,2351.0216666666665,446,979,0.456,51,141,0.362,296,377,0.785,124,508,632,175,34,130,173,195,1239,934
1999-00,Derrick Dial,SAS,8,95.37166666666667,17,46,0.37,3,12,0.25,3,5,0.6,14,12,26,5,1,1,6,10,40,1760
1999-00,Derrick McKey,IND,32,633.1233333333333,43,108,0.398,10,23,0.435,43,56,0.768,29,106,135,35,29,13,19,81,139,365
1999-00,Detlef Schrempf,POR,77,1664.1516666666666,187,433,0.432,21,52,0.404,179,215,0.833,79,253,332,197,37,17,100,182,574,96
1999-00,Devean George,LAL,49,340.625,56,144,0.389,16,47,0.34,27,41,0.659,29,46,75,12,10,4,21,54,155,1904
1999-00,Devin Gray,HOU,21,124.68333333333334,15,37,0.405,0,0,0.0,19,29,0.655,11,14,25,5,5,3,4,22,49,1070
1999-00,Dickey Simpkins,CHI,69,1656.4533333333334,111,274,0.405,0,1,0.0,65,120,0.542,124,248,372,100,22,22,128,217,287,54
1999-00,Dikembe Mutombo,ATL,82,2985.5616666666665,322,573,0.562,0,0,0.0,298,421,0.708,304,853,1157,105,27,269,174,248,942,87
1999-00,Dion Glover,ATL,30,447.745,66,171,0.386,12,45,0.267,51,70,0.729,15,23,38,27,15,4,28,28,195,1901
1999-00,Dirk Nowitzki,DAL,82,2940.94,515,1118,0.461,116,306,0.379,289,348,0.83,102,430,532,203,63,68,141,256,1435,1717
1999-00,Don MacLean,PHX,16,141.88166666666666,18,49,0.367,2,6,0.333,4,6,0.667,6,17,23,8,2,1,8,24,42,931
1999-00,Don Reid,WAS,38,498.685,60,112,0.536,0,0,0.0,24,34,0.706,31,71,102,11,24,31,23,118,144,690
1999-00,Donny Marshall,CLE,6,39.303333333333335,3,11,0.273,0,3,0.0,5,6,0.833,0,1,1,0,2,0,3,7,11,681
1999-00,Donyell Marshall,GSW,64,2072.1466666666665,331,840,0.394,49,138,0.355,199,255,0.78,189,448,637,167,68,68,123,180,910,923
1999-00,Doug Christie,TOR,73,2265.3033333333333,311,764,0.407,99,275,0.36,182,216,0.843,63,222,285,321,102,43,144,167,903,57
1999-00,Doug Overton,BOS,48,426.305,61,154,0.396,10,28,0.357,20,21,0.952,14,19,33,53,10,0,20,46,152,77
1999-00,Doug West,VAN,38,583.6533333333333,59,145,0.407,0,3,0.0,34,40,0.85,18,53,71,43,12,8,19,80,152,28
1999-00,Drew Barry,ATL,16,159.03666666666666,15,33,0.455,7,18,0.389,4,5,0.8,0,12,12,33,2,0,13,23,41,1003
1999-00,Duane Causwell,MIA,25,186.61666666666667,20,37,0.541,0,0,0.0,26,38,0.684,11,36,47,2,2,16,10,42,66,190
1999-00,Earl Boykins,CLE,26,263.435,56,116,0.483,8,20,0.4,18,23,0.783,11,15,26,48,12,1,17,23,138,1863
1999-00,Eddie Jones,CHH,72,2801.5833333333335,478,1119,0.427,128,341,0.375,362,419,0.864,81,262,343,305,192,49,160,176,1446,224
1999-00,Eddie Robinson,CHH,67,1113.4566666666667,212,386,0.549,0,4,0.0,47,64,0.734,54,130,184,32,48,25,39,67,471,1944
1999-00,Elden Campbell,CHH,78,2536.1583333333333,370,829,0.446,0,6,0.0,247,358,0.69,168,422,590,129,56,150,127,269,987,922
1999-00,Eldridge Recasner,CHH,7,28.30666666666667,3,7,0.429,1,4,0.25,0,0,0.0,0,4,4,5,0,0,0,1,7,695
1999-00,Elliot Perry,NJN,60,805.9316666666666,128,294,0.435,11,39,0.282,50,62,0.806,13,48,61,139,39,1,60,47,317,386
1999-00,Elton Brand,CHI,81,2996.6116666666667,630,1306,0.482,0,2,0.0,367,536,0.685,348,462,810,155,66,132,228,259,1627,1882
1999-00,Emanual Davis,SEA,54,703.7016666666667,80,220,0.364,31,103,0.301,26,38,0.684,15,85,100,70,38,5,44,72,217,1023
1999-00,Eric Montross,DET,51,329.3833333333333,17,55,0.309,0,0,0.0,6,12,0.5,18,54,72,7,6,9,22,81,40,376
