SEASON,TEAM,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,PLAYER_ID
2000-01,Bucks,Ervin Johnson,40,C,11-Jun,255,21-Dec-67,33,7,911
2000-01,Bucks,Scott Williams,42,F-C,10-Jun,230,21-Mar-68,33,10,281
2000-01,Bucks,Mark Pope,44,C-F,10-Jun,235,11-Sep-72,28,2,998
2001-02,Bucks,Tim Thomas,5,F,10-Jun,240,26-Feb-77,25,4,1501
2001-02,Bucks,Joel Przybilla,6,C,1-Jul,255,10-Oct-79,22,1,2038
2001-02,Bucks,Sam Cassell,10,G,3-Jun,185,18-Nov-69,32,8,208
2001-02,Bucks,Rafer Alston,11,G,2-Jun,171,24-Jul-76,25,2,1747
2001-02,Bucks,Glenn Robinson,13,F,7-Jun,230,10-Jan-73,29,7,299
2001-02,Bucks,Anthony Mason,17,F,8-Jun,255,14-Dec-66,35,11,193
2001-02,Bucks,Darvin Ham,21,F-G,7-Jun,230,23-Jul-73,28,4,1032
2001-02,Bucks,Michael Redd,22,G,6-Jun,220,24-Aug-79,22,1,2072
2001-02,Bucks,Ray Allen,34,G,5-Jun,205,20-Jul-75,26,5,951
2001-02,Bucks,Ervin Johnson,40,C,11-Jun,255,21-Dec-67,34,8,911
2001-02,Bucks,Mark Pope,41,C-F,10-Jun,235,11-Sep-72,29,3,998
2001-02,Bucks,Greg Anthony,50,G,1-Jun,180,15-Nov-67,34,10,21
2002-03,Bucks,Tim Thomas,5,F,10-Jun,240,26-Feb-77,26,5,1501
2002-03,Bucks,Joel Przybilla,6,C,1-Jul,255,10-Oct-79,23,2,2038
2002-03,Bucks,Toni Kukoc,7,F,11-Jun,235,18-Sep-68,34,9,389
2002-03,Bucks,Kevin Ollie,8,G,2-Jun,195,27-Dec-72,30,5,1563
2002-03,Bucks,Sam Cassell,10,G,3-Jun,185,18-Nov-69,33,9,208
2002-03,Bucks,Laron Profit,11,G-F,5-Jun,204,5-Aug-77,25,2,1919
2002-03,Bucks,Marcus Haislip,12,F,10-Jun,230,22-Dec-80,22,R,2409
2002-03,Bucks,Ronald Murray,15,G,4-Jun,190,29-Jul-79,23,R,2436
2002-03,Bucks,Anthony Mason,17,F,8-Jun,255,14-Dec-66,36,12,193
2002-03,Bucks,Mike Wilks,29,G,10-May,185,7-May-79,24,R,2366
2002-03,Bucks,Jamal Sampson,31,F,11-Jun,235,15-May-83,20,R,2441
2002-03,Bucks,Ray Allen,34,G,5-Jun,205,20-Jul-75,27,6,951
2002-03,Bucks,Jason Caffey,35,F,8-Jun,256,12-Jun-73,30,7,679
2002-03,Bucks,Ervin Johnson,40,C,11-Jun,255,21-Dec-67,35,9,911
2002-03,Bucks,Cedric Henderson,45,F,7-Jun,225,11-Mar-75,28,5,1538
2002-03,Bucks,Dan Gadzuric,50,C,11-Jun,240,2-Feb-78,25,R,2429
2003-04,Bucks,Brevin Knight,6,G,10-May,170,8-Nov-75,28,6,1510
2003-04,Bucks,Toni Kukoc,7,F,11-Jun,235,18-Sep-68,35,10,389
2003-04,Bucks,Joe Smith,8,F,10-Jun,225,26-Jul-75,28,8,693
2003-04,Bucks,T.J. Ford,11,G,Jun-00,165,24-Mar-83,21,R,2551
2003-04,Bucks,Marcus Haislip,12,F,10-Jun,230,22-Dec-80,23,1,2409
2003-04,Bucks,Daniel Santiago,15,C,1-Jul,260,24-Jun-76,28,2,2091
2003-04,Bucks,Damon Jones,19,G,3-Jun,185,25-Aug-76,27,5,1800
2003-04,Bucks,Erick Strickland,20,G,3-Jun,210,25-Nov-73,30,7,1065
2003-04,Bucks,Michael Redd,22,G,6-Jun,215,24-Aug-79,24,3,2072
2003-04,Bucks,Desmond Mason,24,F-G,5-Jun,222,11-Oct-77,26,3,2046
2003-04,Bucks,Keith Van Horn,44,F,10-Jun,240,23-Oct-75,28,6,1496
2003-04,Bucks,Dan Gadzuric,50,C,11-Jun,240,2-Feb-78,26,1,2429
2003-04,Bucks,Brian Skinner,54,C-F,9-Jun,265,19-May-76,28,5,1730
2004-05,Bucks,Anthony Goldwire,5,G,2-Jun,182,6-Sep-71,33,6,924
2004-05,Bucks,Toni Kukoc,7,F,11-Jun,235,18-Sep-68,36,11,389
2004-05,Bucks,Daniel Santiago,15,C,1-Jul,256,24-Jun-76,29,3,2091
2004-05,Bucks,Erick Strickland,20,G,3-Jun,218,25-Nov-73,31,8,1065
2004-05,Bucks,Marcus Fizer,21,F,8-Jun,260,10-Aug-78,26,4,2033
2004-05,Bucks,Michael Redd,22,G,6-Jun,214,24-Aug-79,25,4,2072
2004-05,Bucks,Desmond Mason,24,F-G,5-Jun,222,11-Oct-77,27,4,2046
2004-05,Bucks,Mo Williams,25,G,1-Jun,189,19-Dec-82,22,1,2590
2004-05,Bucks,Zaza Pachulia,27,F-C,11-Jun,265,10-Feb-84,21,1,2585
2004-05,Bucks,Reece Gaines,34,G,6-Jun,205,7-Jan-81,24,1,2558
2004-05,Bucks,Dan Gadzuric,50,C,11-Jun,240,2-Feb-78,27,2,2429
2004-05,Bucks,Calvin Booth,52,C,11-Jun,231,7-May-76,29,5,1916
2005-06,Bucks,Jermaine Jackson,5,G,5-Jun,204,7-Jun-76,30,4,1983
2005-06,Bucks,Andrew Bogut,6,F,Jul-00,245,28-Nov-84,21,R,101106
2005-06,Bucks,Toni Kukoc,7,F,11-Jun,235,18-Sep-68,37,12,389
2005-06,Bucks,Joe Smith,8,F,10-Jun,225,26-Jul-75,30,10,693
2005-06,Bucks,T.J. Ford,11,G,Jun-00,165,24-Mar-83,23,1,2551
2005-06,Bucks,Jamaal Magloire,20,C,11-Jun,259,21-May-78,28,5,2048
2005-06,Bucks,Bobby Simmons,21,F,6-Jun,228,2-Jun-80,26,4,2250
2005-06,Bucks,Michael Redd,22,G,6-Jun,215,24-Aug-79,26,5,2072
2005-06,Bucks,Mo Williams,25,G,1-Jun,185,19-Dec-82,23,2,2590
2005-06,Bucks,Ervin Johnson,40,C,11-Jun,245,21-Dec-67,38,12,911
2005-06,Bucks,Charlie Bell,42,G,3-Jun,200,12-Mar-79,27,1,2294
